"","V1","V2","V3","Intercept","Intercept p-val","Var1","Var1 p_val","Var2","Var2 p_val","Var1 Beta","Var2 Beta","Var 1 rob p_val","Var 2 rob p_val","r2","r2adj","r2 ex dummy","aic","bic","F","Num_obs","Gap","Max VIF","BG_stat","DW_upper_stat","DW_lower_stat","BP_stat","White_stat","SW_stat","JB_stat","RESET_stat","ADF p (noconst)","PP p (noconst)","KPSS lag (const)","Criteria1","Criteria2","Criteria3","RMSE","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"38799","ISRATIOMoMDifferenceL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-22.3087663902556","0.218061046829403","-8.57043434982472","4.13454543240582e-06","-0.129709381324934","-0.5240010423232","0.194202460515209","0.000726672957910247","0.311436723148749","0.291184862064889",NA,"249.897010215002","256.64249594115","3.09094394945753e-06","70","No gap","1.04891931724663","0.0406917840891238","0.0197294168810496","0.98027058311895","0.147548900474595","0.576777580249803","0.0125516663228339","0.0804196179859247","0.101225030804952","0.0124205319330976","0.01","0.1","","","","0.935814715679946","","","","","","","","",""
"893","RPIMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"17.3664195434586","0.220248115463494","-9.36084776172031","5.47924404847721e-07","0.123616341113409","-0.572327350511769","0.0803470213492052","0.000540174811053402","0.311290517852361","0.291034356612725",NA,"249.91187200722","256.657357733368","3.11333691593862e-06","70","No gap","1.02563672082966","0.0105004740134455","0.00426164951843789","0.995738350481562","0.161493362062942","0.155198255176477","0.0100391808548511","0.0283266366523189","0.0980899602490653","0.019997730804563","0.01","0.1","","","","2.59531970866488","","","","","","","","",""
"20697","CE16OVMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-88.2002055115407","0.221057941446752","-8.69622008094882","2.53012242657969e-06","-0.110350956066458","-0.531691650701731","0.0973056337661622","0.000512750884656676","0.311236812541259","0.290979071733649",NA,"249.917330368553","256.662816094701","3.12160195869993e-06","70","No gap","1.02613192625662","0.0362376470735122","0.0156476489364736","0.984352351063526","0.0542767061651195","0.24924991428206","0.0091216838126629","0.021149057026367","0.199588673266436","0.017019833097325","0.01","0.1","","","","0.922037815263524","","","","","","","","",""
"41385","REALLNMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-48.1267229373979","0.229578690454195","-8.9213456482106","1.20854958109182e-06","-0.081295628247869","-0.545455950979136","0.129691049750105","0.000690500977751442","0.310685402340203","0.290411443585503",NA,"249.973348565132","256.71883429128","3.20770316697416e-06","70","No gap","1.00286574937655","0.0287451712639255","0.0102411215726403","0.98975887842736","0.047161111511303","0.21744904660706","0.00675899212197165","0.0291202971559832","0.306363186514762","0.0116434240691837","0.01","0.1","","","","1.05231151210111","","","","","","","","",""
"41898","WPSFD49502MoMDifferenceL0","BAA10YB_IndexMoMDifferenceL0",NA,"0",NA,"0.21905703943788","0.0287554702415563","-0.0523133353315956","3.48746322632236e-05","0.234000541218936","-0.465476245066729","0.0590797998016308","0.000497187207859988","0.31022225211988","0.289934671299876",NA,"250.020365745303","256.765851471451","3.28180006703427e-06","70","No gap","1.05249173443654","0.11625914587634","0.0680721498483724","0.931927850151628","0.0154608734421527","0.184181979523424","0.0346811101518683","0.113706187605889","0.0896369930179117","0.039782197974901","0.01","0.1","","","","0.853438687696685","","","","","","","","",""
"38681","ISRATIOMoMDifferenceL0","BAA10YB_IndexMoMDifferenceL0",NA,"0",NA,"-39.9039065204329","0.0296040908285906","-0.0526111766486525","3.09055387010781e-05","-0.232012426714647","-0.468126392624911","0.0604291014463606","0.000457709274804334","0.309710591499723","0.289407961837951",NA,"250.072270820917","256.817756547065","3.36558941926857e-06","70","No gap","1.04779991210681","0.0677710465424723","0.0344534096043593","0.965546590395641","0.260995611487116","0.832646659229193","0.00943097778927251","0.0571662864989599","0.110761200184308","0.0471836739198883","0.01","0.1","","","","0.712400841536602","","","","","","","","",""
"44575","ism_man_pricesMoMPercentChangeL0","BAA10YB_IndexMoMDifferenceL0",NA,"0",NA,"4.30247286198682","0.0296306054565631","-0.0496861294880205","0.000114262191512652","0.239671888553905","-0.442099759829588","0.125127513247648","0.000597328337741944","0.309694846058015","0.289391753295016",NA,"250.073867496653","256.819353222801","3.36820054125386e-06","70","No gap","1.11092199567445","0.0824015954709893","0.0350607781087104","0.96493922189129","0.153671501956639","0.0119601986374566","0.105115436984118","0.281222055642028","0.00357994001027282","0.0759450822624476","0.01","0.0929126220244251","","Fail","","0.798467999750246","","","","","","","","",""
"9121","IPCONGDMoMPercentChangeL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-16.2836093146912","0.250112686768386","-8.85068018738569","1.5351501084495e-06","-0.118060812805567","-0.54113542606557","0.381032764282076","0.000748070358278188","0.309450790639037","0.28914051977548",NA,"250.098611423255","256.844097149403","3.408925422832e-06","70","No gap","1.00852094384499","0.0307135055651491","0.0162174456962089","0.983782554303791","0.0208273781777727","0.166898816347913","0.0233504223115193","0.216402128700656","0.167435195664647","0.0236231640122293","0.01","0.1","","","","0.927353362248754","","","","","","","","",""
"4119","CMRMTSPLMoMDifferenceL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"7.9040719714107e-06","0.25043779016703","-9.20502619915853","6.73308729286674e-07","0.116828885805538","-0.562800334976031","0.113510602463259","8.81661603506897e-06","0.309432230501932","0.289121413751989",NA,"250.100492812909","256.845978539057","3.41204198339717e-06","70","No gap","1.00815914510116","0.0131969502490828","0.00521508042148469","0.994784919578515","0.169070731883176","0.21273016289667","0.0127135996507934","0.0359207406381538","0.106495306275607","0.0186034552668535","0.01","0.1","","","","3.13901954183064","","","","","","","","",""
"8581","IPCONGDMoMDifferenceL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.160826740355608","0.253326696913336","-8.84658871455999","1.56189937127171e-06","-0.117423485373281","-0.540885271179855","0.393841176415164","8.02725613706337e-05","0.3092685699493","0.288952939653691",NA,"250.117080441051","256.862566167199","3.43964332749636e-06","70","No gap","1.00903507145679","0.0301951563245809","0.015605605819405","0.984394394180595","0.0228698627324559","0.178266510167945","0.0237411513834636","0.20838706592681","0.179010141686493","0.0234916750765561","0.01","0.1","","","","0.926688484507061","","","","","","","","",""
