"","V1","V2","V3","Intercept","Intercept p-val","Var1","Var1 p_val","Var2","Var2 p_val","Var1 Beta","Var2 Beta","Var 1 rob p_val","Var 2 rob p_val","r2","r2adj","r2 ex dummy","aic","bic","F","Num_obs","Gap","Max VIF","BG_stat","DW_upper_stat","DW_lower_stat","BP_stat","White_stat","SW_stat","JB_stat","RESET_stat","ADF p (noconst)","PP p (noconst)","KPSS lag (const)","Criteria1","Criteria2","Criteria3","RMSE","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"31917","USWTRADEMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"0.00783546077268145","0.59313735642136","-18.9377719574278","1.20432534405112e-08","0.0512160678456514","-0.620788090083853","0.438481588036635","7.68257763995301e-08","0.38214329403596","0.363971037978194",NA,"327.99533685009","334.740822576238","7.76576062344603e-08","70","No gap","1.0022850750219","0.762019755391647","0.579761741059711","0.420238258940289","0.156286185933045","0.32307478138065","0.866680861135542","0.947795543935104","0.474848956351857","0.0210053490601831","0.01","0.1","","","","2.46200914364866","","","","","","","","",""
"28795","CES1021000001MoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"11.8765881083871","0.59681754021113","-18.9417946936804","1.20370723974798e-08","0.0504309901773424","-0.620919957061697","0.521700264512164","1.48014504490956e-07","0.382091588267697","0.363917811452041",NA,"328.001194603685","334.746680329833","7.78788719069112e-08","70","No gap","1.00258823937454","0.659949359480011","0.608568011372593","0.391431988627407","0.2464548481297","0.532694136535401","0.835973604614508","0.949503053683669","0.536015369669611","0.0187027988523597","0.01","0.1","","","","2.45816536908291","","","","","","","","",""
"44949","USGG30YR_IndexMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"1.1164256492506","0.597895206553328","-17.8011597973352","3.83937760329299e-06","0.0615064842466374","-0.583529467812121","0.544862145460284","1.55234730587664e-05","0.382076571596348","0.363902353113888",NA,"328.002895752596","334.748381478744","7.79432476338826e-08","70","No gap","1.47119232223892","0.617610972150031","0.638664125194871","0.361335874805129","0.253573595406363","0.779708587940493","0.954199583666504","0.98193962887764","0.522195699340497","0.0233037368680438","0.01","0.1","","","","2.52337354928316","","","","","","","","",""
"32243","USWTRADEMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"46.1100990243717","0.598990638907432","-18.9313877229171","1.21228427227221e-08","0.0503777875104279","-0.620578812204837","0.426949549629814","3.14948906024396e-07","0.382061364775742","0.363886699033852",NA,"328.00461840025","334.750104126398","7.800849111117e-08","70","No gap","1.00197387735294","0.761407969243574","0.58012032909486","0.41987967090514","0.155109800032612","0.322236297874289","0.867564578116607","0.948066396442235","0.475237157951293","0.0209958195741893","0.01","0.1","","","","2.46357696654984","","","","","","","","",""
"37207","HOUSTMWMoMDifferenceL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"0.00389889152062492","0.59917825066685","-18.6585500687682","2.17039878985839e-08","0.0510308099682105","-0.61163507972127","0.580424902415361","3.00558636649914e-07","0.38205876613757","0.363884023965146",NA,"328.004912772991","334.750398499139","7.8019645743943e-08","70","No gap","1.01757380940708","0.723444362092559","0.618701093422097","0.381298906577903","0.272171816049886","0.679732507724059","0.959970003247406","0.987768707300772","0.588931251836922","0.0221404579327307","0.01","0.1","","","","2.45092305633397","","","","","","","","",""
"44203","ism_man_newordersMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"2.37666987674312","0.602094439156704","-18.4160704790974","6.78680868254592e-08","0.0522780660782486","-0.60368649729592","0.563205719776851","6.29663973775366e-07","0.38201859060937","0.363842666803763",NA,"328.009463683989","334.754949410137","7.81922944170788e-08","70","No gap","1.08538843930299","0.691590324386908","0.621021321216349","0.378978678783651","0.365327541736676","0.885880860607474","0.87469503971227","0.99370497340936","0.341195747888965","0.0246097441987089","0.01","0.1","","","","2.49163536546085","","","","","","","","",""
"45293","AAIIBULL_IndexMoMDifferenceL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"0.0177089026285157","0.602429425654791","-18.9287391935834","1.2161782315388e-08","0.0501883404112037","-0.620491992304889","0.545218695146868","1.91255148621973e-07","0.382014001627739","0.363837942852085",NA,"328.009983485259","334.755469211407","7.82120385123264e-08","70","No gap","1.00185892696742","0.793732338847836","0.572170057299937","0.427829942700063","0.322704166265578","0.73010207874247","0.746415003831309","0.954184432746026","0.434839098821166","0.0171954408676613","0.01","0.1","","","","2.57706262693906","","","","","","","","",""
"31083","DMANEMPMoMPercentChangeL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-60.543153435975","0.604717364524892","-18.7342416904501","1.71258081402076e-08","-0.0457823585598657","-0.614116282756392","0.658008716101429","1.4785224225253e-07","0.381982801907324","0.363805825492833",NA,"328.013517425035","334.759003151183","7.83464035869486e-08","70","No gap","1.00718040105631","0.735701268597885","0.575989927991433","0.424010072008567","0.0511849501470473","0.18835979573526","0.89969729340516","0.98961299214648","0.484852141465419","0.0255075047257962","0.01","0.1","","","","2.46640851801146","","","","","","","","",""
"30739","DMANEMPMoMDifferenceL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-0.00772666234491193","0.607750958349799","-18.7313848935433","1.73096346016968e-08","-0.045427059611953","-0.614022635758239","0.659596855850955","3.47353656425567e-08","0.381941816149878","0.363763634271934",NA,"328.018159541631","334.763645267779","7.85232537880987e-08","70","No gap","1.00763010687575","0.736827399868198","0.575906204917945","0.424093795082055","0.0509446209470612","0.191595681172815","0.899936892264952","0.989461826165221","0.486348810035346","0.0253946020193903","0.01","0.1","","","","2.46639177763291","","","","","","","","",""
"1191","RPIMoMPercentChangeL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"8.42426239622812","0.609470901978962","-18.5610343977654","3.3130673052419e-08","0.0483683578369313","-0.608438475216198","0.702976148066043","5.06216626349744e-07","0.381918771004767","0.363739911328436",NA,"328.020769538758","334.766255264906","7.8622861887645e-08","70","No gap","1.04059386220346","0.698509216609102","0.619191940507726","0.380808059492274","0.133219522197019","0.39572328462455","0.905861675546542","0.958356652410471","0.59226448662186","0.0218857481914423","0.01","0.1","","","","2.57686958249459","","","","","","","","",""
"2375","W875RX1MoMPercentChangeL1","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"7.88473378916972","0.613708056315749","-18.5623771006382","3.33532143841122e-08","0.0478936999172435","-0.608482489578283","0.708444065134637","5.60143889070536e-07","0.381862587663918","0.363682075536387",NA,"328.027132222074","334.772617948222","7.88662174455723e-08","70","No gap","1.04120042996182","0.696891989201369","0.620135682493815","0.379864317506185","0.124073933318611","0.12600048948931","0.90208539066829","0.956983148452935","0.595544033235782","0.0218676564048138","0.01","0.1","","","","2.5604366038905","","","","","","","","",""
"40625","AMBSLMoMPercentChangeL0","BAA10YB_IndexMoMPercentChangeL0",NA,"0",NA,"-6.61788802357595","0.618480398272417","-18.8830709856521","1.27409569077788e-08","-0.0479172306188993","-0.618994969337086","0.642487963428245","5.8101836024788e-07","0.381800302735663","0.363617958698476",NA,"328.034185225575","334.779670951724","7.91368562902406e-08","70","No gap","1.00019119466194","0.704685603583777","0.588322688552582","0.411677311447418","0.272878427818889","0.789119560964997","0.886045911499793","0.958500674936417","0.398853231700086","0.0217456124333096","0.01","0.1","","","","2.51161067050337","","","","","","","","",""
